availability,category,description,num_reviews,price,price_excl_tax,price_incl_tax,product_type,stars,tax,title,upc,url
15,default,,0,52.72,52.72,52.72,books,0,0.0,Thirteen Reasons Why,bc2a85fd35fdc7bd,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html
15,childrens,,0,58.08,58.08,58.08,books,0,0.0,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,37c0cb19713d8dda,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html
15,philosophy,,0,17.44,17.44,17.44,books,0,0.0,The Stranger,f5a92cff83897d48,https://books.toscrape.com/catalogue/the-stranger_861/index.html
15,fantasy,,0,35.07,35.07,35.07,books,0,0.0,Throne of Glass (Throne of Glass #1),590a9cccf7db9f7d,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html
15,default,,0,41.6,41.6,41.6,books,0,0.0,Tracing Numbers on a Train,d7d6d50c1e3d0b81,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html
15,fiction,,0,21.04,21.04,21.04,books,0,0.0,Tuesday Nights in 1980,b8736690cf263a3c,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html
15,science fiction,,0,43.3,43.3,43.3,books,0,0.0,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",9270575728a13a61,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html
15,history,,0,59.64,59.64,59.64,books,0,0.0,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,de3f25248ba0789f,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
16,christian,,0,54.0,54.0,54.0,books,0,0.0,(Un)Qualified: How God Uses Broken People to Do Big Things,e4ac92d89b946781,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html
15,food and drink,,0,37.6,37.6,37.6,books,0,0.0,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,e28e330cbdf01126,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
15,new adult,,0,55.85,55.85,55.85,books,0,0.0,The Matchmaker's Playbook (Wingmen Inc. #1),08db62f24627e71f,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
15,mystery,,0,44.1,44.1,44.1,books,0,0.0,The Murder of Roger Ackroyd (Hercule Poirot #4),c7b5183f4d1d4efe,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
15,new adult,,0,43.29,43.29,43.29,books,0,0.0,The Mistake (Off-Campus #2),99ff4cc6491e8f5c,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
15,religion,,0,21.87,21.87,21.87,books,0,0.0,You Are What You Love: The Spiritual Power of Habit,796c87ddbbaaf8c5,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html
15,nonfiction,,0,38.21,38.21,38.21,books,0,0.0,The Omnivore's Dilemma: A Natural History of Four Meals,209adad1015af86f,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
16,fantasy,,0,52.37,52.37,52.37,books,0,0.0,A Court of Thorns and Roses (A Court of Thorns and Roses #1),01d2001ac1e6f8a3,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html
15,nonfiction,,0,43.54,43.54,43.54,books,0,0.0,The Power of Now: A Guide to Spiritual Enlightenment,8ec14b1576cb7cb5,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
15,science fiction,,0,10.65,10.65,10.65,books,0,0.0,The Project,790ef197c8f236f5,https://books.toscrape.com/catalogue/the-project_856/index.html
15,default,,0,36.0,36.0,36.0,books,0,0.0,The Psychopath Test: A Journey Through the Madness Industry,e98a4efa85070c2f,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
15,food and drink,,0,37.34,37.34,37.34,books,0,0.0,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,e4c7f3487d17fd42,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
15,fiction,,0,51.36,51.36,51.36,books,0,0.0,The Regional Office Is Under Attack!,0651062381f0636a,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
15,food and drink,,0,41.25,41.25,41.25,books,0,0.0,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,96a38e7c813d8f1d,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
15,nonfiction,,0,17.24,17.24,17.24,books,0,0.0,The Genius of Birds,42d0d7c92b75fc1c,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html
15,default,,0,55.02,55.02,55.02,books,0,0.0,The Girl on the Train,e956d67c9bcc5809,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
15,fantasy,,0,44.28,44.28,44.28,books,0,0.0,The Glittering Court (The Glittering Court #1),2dbb7ec08cdd7f3c,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
15,default,,0,41.82,41.82,41.82,books,0,0.0,The Kite Runner,eac1a180047ad54e,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
15,crime,,0,10.97,10.97,10.97,books,0,0.0,The Long Shadow of Small Ghosts: Murder and Memory in an American City,abeafe151a587d3b,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
15,default,,0,23.15,23.15,23.15,books,0,0.0,The Emerald Mystery,d6670dfe3e7b42bd,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
15,default,,0,27.37,27.37,27.37,books,0,0.0,The Secret (The Secret #1),961f18db4f138211,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
15,sequential art,,0,33.14,33.14,33.14,books,0,0.0,The Shadow Hero (The Shadow Hero),d6361d16212664ed,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
15,historical fiction,,0,36.95,36.95,36.95,books,0,0.0,The House by the Lake,9287e238d7c3b06e,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
15,add a comment,,0,29.06,29.06,29.06,books,0,0.0,"Shobu Samurai, Project Aryoku (#3)",0c27e6c3744fc14b,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
15,default,,0,41.06,41.06,41.06,books,0,0.0,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,d9c643fa1fc57bdb,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
15,default,,0,20.27,20.27,20.27,books,0,0.0,Secrets and Lace (Fatal Hearts #1),ad04ad9fc179fc5d,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
15,science fiction,,0,26.12,26.12,26.12,books,0,0.0,Soft Apocalypse,2a70769cdc6eb8b8,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
15,default,,0,36.94,36.94,36.94,books,0,0.0,Romero and Juliet: A Tragic Tale of Love and Zombies,e656e280bc8edd56,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
15,romance,,0,16.24,16.24,16.24,books,0,0.0,Something More Than This,ca71e72655bece85,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
15,romance,,0,55.99,55.99,55.99,books,0,0.0,Suddenly in Love (Lake Haven #1),203b7f94b7d6115f,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
15,christian fiction,,0,20.47,20.47,20.47,books,0,0.0,Redeeming Love,b53db2271c9624f7,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
15,business,,0,23.99,23.99,23.99,books,0,0.0,Shoe Dog: A Memoir by the Creator of NIKE,0e0dcc3339602b28,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
15,nonfiction,,0,12.23,12.23,12.23,books,0,0.0,So You've Been Publicly Shamed,1b33663ad7b95fd8,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
15,young adult,,0,43.55,43.55,43.55,books,0,0.0,Scarlett Epstein Hates It Here,1c929cfd16b71907,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
15,autobiography,,0,10.93,10.93,10.93,books,0,0.0,The Argonauts,c99761a700ade23f,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
15,business,,0,27.55,27.55,27.55,books,0,0.0,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,56e4f9eab2e8e674,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
15,default,,0,33.34,33.34,33.34,books,0,0.0,The Art of War,e7469e22b5bfb3e7,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
15,nonfiction,,0,38.49,38.49,38.49,books,0,0.0,The Artist's Way: A Spiritual Path to Higher Creativity,dd047728de72ad62,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
15,default,,0,32.0,32.0,32.0,books,0,0.0,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,efc3768127714ec3,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
15,poetry,,0,41.05,41.05,41.05,books,0,0.0,Night Sky with Exit Wounds,cfeb1e1e0e695b58,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
15,poetry,,0,14.19,14.19,14.19,books,0,0.0,Poems That Make Grown Women Cry,31001a1210623bd4,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
15,young adult,,0,38.28,38.28,38.28,books,0,0.0,"Nightingale, Sing",50b8f80311b31ede,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html
15,historical fiction,,0,30.25,30.25,30.25,books,0,0.0,Mrs. Houdini,a40723994f715420,https://books.toscrape.com/catalogue/mrs-houdini_821/index.html
15,horror,,0,21.36,21.36,21.36,books,0,0.0,Follow You Home,8585760646e3aa2a,https://books.toscrape.com/catalogue/follow-you-home_809/index.html
15,travel,,0,49.43,49.43,49.43,books,0,0.0,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,ce60436f52c5ee68,https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
15,default,,0,54.59,54.59,54.59,books,0,0.0,Eureka Trivia 6.0,29c0025455f8c585,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
15,sequential art,,0,41.62,41.62,41.62,books,0,0.0,"Fables, Vol. 1: Legends in Exile (Fables #1)",65d034adf80834b7,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
15,young adult,,0,29.99,29.99,29.99,books,0,0.0,Frostbite (Vampire Academy #2),116a2fdc9a45bab0,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
15,fantasy,,0,42.98,42.98,42.98,books,0,0.0,Hollow City (Miss Peregrine’s Peculiar Children #2),4ce91d31c1e57c33,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
15,fiction,,0,53.53,53.53,53.53,books,0,0.0,Finders Keepers (Bill Hodges Trilogy #2),edb3097e71330040,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
15,default,,0,22.16,22.16,22.16,books,0,0.0,Grumbles,d163dd6c352fbcd2,https://books.toscrape.com/catalogue/grumbles_812/index.html
15,default,,0,29.0,29.0,29.0,books,0,0.0,First Steps for New Christians (Print Edition),2f88b08bf0a0e367,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
15,default,,0,19.15,19.15,19.15,books,0,0.0,Large Print Heart of the Pride,c1afd71fc86bf682,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
15,young adult,,0,48.56,48.56,48.56,books,0,0.0,Library of Souls (Miss Peregrine’s Peculiar Children #3),ba54932df84e8cea,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
15,childrens,,0,13.47,13.47,13.47,books,0,0.0,Little Red,4aa03792b50f0b22,https://books.toscrape.com/catalogue/little-red_817/index.html
15,romance,,0,35.61,35.61,35.61,books,0,0.0,Doing It Over (Most Likely To #1),3a11bb962ff45b78,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
15,food and drink,,0,42.16,42.16,42.16,books,0,0.0,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",46c1530d7546ea6d,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
15,default,,0,37.72,37.72,37.72,books,0,0.0,Done Rubbed Out (Reightman & Bailey #1),f6d967cdadc6fbd9,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
15,womens fiction,,0,57.36,57.36,57.36,books,0,0.0,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,fd8585283fc7d2d7,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
15,default,,0,34.95,34.95,34.95,books,0,0.0,Drive: The Surprising Truth About What Motivates Us,6ffb36aaeff1c81e,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
15,default,,0,10.76,10.76,10.76,books,0,0.0,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),af96613fdd793a3c,https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
15,add a comment,,0,28.26,28.26,28.26,books,0,0.0,Modern Romance,caf4fe9311f1dc59,https://books.toscrape.com/catalogue/modern-romance_820/index.html
15,biography,,0,16.85,16.85,16.85,books,0,0.0,Louisa: The Extraordinary Life of Mrs. Adams,d69dd8dac66f9f84,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
15,sequential art,,0,15.38,15.38,15.38,books,0,0.0,Batman: The Dark Knight Returns (Batman),47271d8e08b5d31c,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
15,nonfiction,,0,12.51,12.51,12.51,books,0,0.0,Agnostic: A Spirited Manifesto,d195e7f4ed697350,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html
15,default,,0,18.46,18.46,18.46,books,0,0.0,Amy Meets the Saints and Sages,7ebfa6c1bee69e1e,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html
15,default,,0,50.54,50.54,50.54,books,0,0.0,Amatus,ffd54178acc9a6a5,https://books.toscrape.com/catalogue/amatus_787/index.html
15,default,,0,46.82,46.82,46.82,books,0,0.0,Anonymous,d24b829be2ca81c4,https://books.toscrape.com/catalogue/anonymous_790/index.html
15,default,,0,15.48,15.48,15.48,books,0,0.0,Ayumi's Violin,05f7c6d9a4e582d3,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html
15,cultural,,0,36.58,36.58,36.58,books,0,0.0,Amid the Chaos,bb8245f52c7cce8f,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
15,sequential art,,0,36.5,36.5,36.5,books,0,0.0,Batman: The Long Halloween (Batman),7edc0527cf782e19,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
15,default,,0,11.11,11.11,11.11,books,0,0.0,Beauty Restored (Riley Family Legacy Novellas #3),3f69e667a67e54d9,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
15,nonfiction,,0,27.43,27.43,27.43,books,0,0.0,Becoming Wise: An Inquiry into the Mystery and Art of Living,919e7cb2269a25d2,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
15,nonfiction,,0,30.8,30.8,30.8,books,0,0.0,Big Magic: Creative Living Beyond Fear,1f329c2e7d7de8bd,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html
15,spirituality,,0,37.8,37.8,37.8,books,0,0.0,Chasing Heaven: What Dying Taught Me About Living,513271dadc1322ae,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
15,erotica,,0,19.19,19.19,19.19,books,0,0.0,Dark Notes,88c21fcd38e2486e,https://books.toscrape.com/catalogue/dark-notes_800/index.html
14,politics,,0,52.65,52.65,52.65,books,0,0.0,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,2b5054a4192e9b06,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
14,sequential art,,0,37.34,37.34,37.34,books,0,0.0,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",047097293bb4d1c0,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
14,young adult,,0,14.36,14.36,14.36,books,0,0.0,Wild Swans,3fb15ace50d6142b,https://books.toscrape.com/catalogue/wild-swans_782/index.html
15,christian fiction,,0,49.46,49.46,49.46,books,0,0.0,Close to You,a57b1dcbd6849222,https://books.toscrape.com/catalogue/close-to-you_798/index.html
15,nonfiction,,0,19.43,19.43,19.43,books,0,0.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",3b9a3b4624b7fd6d,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
14,history,,0,24.7,24.7,24.7,books,0,0.0,Zealot: The Life and Times of Jesus of Nazareth,dd5bfa6cc2c0ecc3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
14,thriller,,0,43.61,43.61,43.61,books,0,0.0,You (You #1),024387ca4cafd5cc,https://books.toscrape.com/catalogue/you-you-1_784/index.html
